# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 21 11:56:20 2022
#
# CONSTRAINT:  where (koi_pdisposition like 'CANDIDATE')
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
8689373,K00921.01,Kepler-253 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.281945930,1.8840000e-05,-1.8840000e-05,175.3398800,1.440000e-03,-1.440000e-03,0.1680,0.2670,-0.1680,3.43660,0.05410,-0.05410,1.1107e+03,2.130e+01,-2.130e+01,2.53,3.600e-01,-1.900e-01,680.0,,,50.60,23.78,-12.02,55.00,2,q1_q17_dr25_tce,5196.00,155.00,-155.00,4.593,0.026,-0.097,0.7750,0.1110,-0.0560,291.841980,44.858089,15.532
8689373,K00921.02,Kepler-253 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.119930390,3.7010000e-05,-3.7010000e-05,182.6153500,1.640000e-03,-1.640000e-03,0.2060,0.1920,-0.2060,4.23090,0.05810,-0.05810,1.5069e+03,2.580e+01,-2.580e+01,2.95,4.200e-01,-2.200e-01,563.0,,,23.77,11.17,-5.65,60.70,1,q1_q17_dr25_tce,5196.00,155.00,-155.00,4.593,0.026,-0.097,0.7750,0.1110,-0.0560,291.841980,44.858089,15.532
8689373,K00921.03,Kepler-253 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.784028670,1.0760000e-05,-1.0760000e-05,133.2813300,2.360000e-03,-2.360000e-03,0.6910,0.2160,-0.4660,1.90120,0.06780,-0.06780,4.2610e+02,1.840e+01,-1.840e+01,1.70,2.500e-01,-1.200e-01,949.0,,,191.78,90.15,-45.54,25.60,3,q1_q17_dr25_tce,5196.00,155.00,-155.00,4.593,0.026,-0.097,0.7750,0.1110,-0.0560,291.841980,44.858089,15.532
8826878,K00922.01,Kepler-727 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.154481420,1.0260000e-05,-1.0260000e-05,171.6389000,1.570000e-03,-1.570000e-03,0.9330,0.0380,-0.6860,3.22800,0.12200,-0.12200,6.9750e+02,1.640e+01,-1.640e+01,2.94,6.300e-01,-3.900e-01,964.0,,,204.10,134.51,-67.88,48.10,1,q1_q17_dr25_tce,5431.00,161.00,-161.00,4.457,0.104,-0.156,0.8840,0.1900,-0.1170,294.846890,45.034409,15.365
8883593,K00923.01,Kepler-728 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.743469797,7.2760000e-06,-7.2760000e-06,174.8989240,9.990000e-04,-9.990000e-04,0.0010,0.3720,-0.0010,3.44120,0.03570,-0.03570,1.2402e+03,1.780e+01,-1.780e+01,3.13,9.700e-01,-3.100e-01,982.0,,,219.95,200.46,-61.41,79.70,1,q1_q17_dr25_tce,5897.00,159.00,-177.00,4.531,0.037,-0.213,0.8910,0.2770,-0.0870,291.092350,45.115528,15.543
8951215,K00924.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,39.475909300,1.3170000e-04,-1.3170000e-04,173.3120700,2.500000e-03,-2.500000e-03,0.9380,0.0110,-0.6470,2.96800,0.14600,-0.14600,1.0126e+03,4.280e+01,-4.280e+01,4.06,1.310e+00,-4.400e-01,577.0,,,26.13,24.80,-8.31,26.60,1,q1_q17_dr25_tce,6225.00,172.00,-237.00,4.450,0.054,-0.216,1.0310,0.3320,-0.1110,291.208040,45.244389,15.229
9077124,K00926.01,Kepler-729 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.166353562,2.5320000e-06,-2.5320000e-06,170.9661450,6.310000e-04,-6.310000e-04,0.0320,0.3210,-0.0320,3.31290,0.02330,-0.02330,1.4734e+03,1.340e+01,-1.340e+01,3.82,1.220e+00,-4.100e-01,1273.0,,,621.92,586.40,-191.31,128.30,1,q1_q17_dr25_tce,6007.00,169.00,-211.00,4.470,0.052,-0.208,0.9980,0.3180,-0.1060,286.360110,45.414291,15.603
9466668,K00939.01,Kepler-256 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.388012244,9.4900000e-06,-9.4900000e-06,170.5336000,2.280000e-03,-2.280000e-03,0.4330,0.0080,-0.4330,2.68490,0.07190,-0.07190,2.8010e+02,9.900e+00,-9.900e+00,2.11,3.300e-01,-4.100e-01,1315.0,,,705.93,316.56,-277.05,30.60,1,q1_q17_dr25_tce,5553.00,111.00,,4.221,0.188,-0.101,1.2500,0.1960,-0.2400,292.580440,46.097389,15.065
9466668,K00939.02,Kepler-256 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.839097610,2.0220000e-05,-2.0220000e-05,132.0926100,2.910000e-03,-2.910000e-03,0.3410,0.0960,-0.3410,3.19150,0.08990,-0.08990,2.7360e+02,1.160e+01,-1.160e+01,2.06,3.300e-01,-3.900e-01,1097.0,,,341.48,153.14,-134.02,25.20,2,q1_q17_dr25_tce,5553.00,111.00,0.00,4.221,0.188,-0.101,1.2500,0.1960,-0.2400,292.580440,46.097389,15.065
9466668,K00939.03,Kepler-256 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.620467654,5.9240000e-06,-5.9240000e-06,132.0638800,3.280000e-03,-3.280000e-03,0.2710,0.1890,-0.2710,2.18880,0.09950,-0.09950,1.5960e+02,8.300e+00,-8.300e+00,1.57,2.400e-01,-3.000e-01,1681.0,,,1893.42,849.07,-743.10,22.70,3,q1_q17_dr25_tce,5553.00,111.00,0.00,4.221,0.188,-0.101,1.2500,0.1960,-0.2400,292.580440,46.097389,15.065
9466668,K00939.04,Kepler-256 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.681695100,5.1740000e-05,-5.1740000e-05,131.5508200,3.720000e-03,-3.720000e-03,0.6460,0.2740,-0.4250,3.60500,0.11000,-0.11000,3.0780e+02,1.460e+01,-1.460e+01,2.30,3.600e-01,-4.400e-01,897.0,,,152.75,68.50,-59.95,21.90,4,q1_q17_dr25_tce,5553.00,111.00,0.00,4.221,0.188,-0.101,1.2500,0.1960,-0.2400,292.580440,46.097389,15.065
9479273,K00940.01,Kepler-734 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.104849417,2.7110000e-06,-2.7110000e-06,169.5734770,3.260000e-04,-3.260000e-04,0.0410,0.2050,-0.0410,4.69120,0.01430,-0.01430,2.0903e+03,8.100e+00,-8.100e+00,3.18,1.700e-01,-1.900e-01,784.0,,,89.25,17.97,-16.37,293.70,1,q1_q17_dr25_tce,5085.00,102.00,-102.00,4.584,0.048,-0.032,0.7120,0.0380,-0.0420,297.045620,46.027359,15.017
8359498,K00127.01,Kepler-77 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,3.578780566,1.8300000e-07,-1.8300000e-07,134.0304187,4.210000e-05,-4.210000e-05,0.0790,0.0450,-0.0540,2.91089,0.00147,-0.00147,1.1382e+04,7.200e+00,-7.200e+00,10.43,6.200e-01,-6.200e-01,1145.0,,,406.60,87.15,-74.65,1838.40,1,q1_q17_dr25_tce,5524.00,110.00,-110.00,4.421,0.050,-0.045,0.9940,0.0590,-0.0590,289.607970,44.345421,13.938
9334289,K00934.01,Kepler-254 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.826657508,6.4340000e-06,-6.4340000e-06,173.0114110,9.250000e-04,-9.250000e-04,0.0330,0.3350,-0.0330,2.91830,0.03210,-0.03210,1.5391e+03,2.090e+01,-2.090e+01,4.09,6.000e-01,-4.900e-01,1013.0,,,248.57,96.56,-67.24,81.10,1,q1_q17_dr25_tce,5561.00,75.00,-83.00,4.362,0.126,-0.103,1.0600,0.1560,-0.1270,288.164700,45.816509,15.843
9334289,K00934.02,Kepler-254 c,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,12.412163470,5.7120000e-05,-5.7120000e-05,142.5403900,4.090000e-03,-4.090000e-03,0.0210,0.4380,-0.0210,3.73900,0.11100,-0.11100,6.1130e+02,2.600e+01,-2.600e+01,2.58,3.800e-01,-3.100e-01,787.0,,,90.65,35.21,-24.52,25.60,3,q1_q17_dr25_tce,5561.00,75.00,-83.00,4.362,0.126,-0.103,1.0600,0.1560,-0.1270,288.164700,45.816509,15.843
9334289,K00934.03,Kepler-254 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.746490110,8.7630000e-05,-8.7630000e-05,147.1307400,3.760000e-03,-3.760000e-03,0.5080,0.0110,-0.4780,3.89500,0.12700,-0.12700,7.9680e+02,3.280e+01,-3.280e+01,3.05,4.500e-01,-3.700e-01,686.0,,,52.38,20.34,-14.17,26.70,2,q1_q17_dr25_tce,5561.00,75.00,-83.00,4.362,0.126,-0.103,1.0600,0.1560,-0.1270,288.164700,45.816509,15.843
9347899,K00935.01,Kepler-31 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.860212290,2.3860000e-05,-2.3860000e-05,180.0177570,9.340000e-04,-9.340000e-04,0.0660,0.2530,-0.0650,5.19370,0.03350,-0.03350,1.9105e+03,1.750e+01,-1.750e+01,5.50,8.200e-01,-1.090e+00,781.0,,,87.76,37.54,-35.79,117.00,1,q1_q17_dr25_tce,6035.00,120.00,-120.00,4.220,0.168,-0.112,1.2570,0.1870,-0.2500,294.023010,45.853081,15.237
9347899,K00935.02,Kepler-31 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,42.634278480,7.6740000e-05,-7.6740000e-05,141.1695400,1.510000e-03,-1.510000e-03,0.1420,0.1890,-0.1420,6.19980,0.05350,-0.05350,1.7193e+03,2.280e+01,-2.280e+01,5.22,7.800e-01,-1.030e+00,615.0,,,33.82,14.47,-13.79,78.70,2,q1_q17_dr25_tce,6035.00,120.00,-120.00,4.220,0.168,-0.112,1.2570,0.1870,-0.2500,294.023010,45.853081,15.237
9347899,K00935.03,Kepler-31 d,CONFIRMED,CANDIDATE,0.9730,0,0,0,0,87.647606800,4.1970000e-04,-4.1970000e-04,134.9422200,4.050000e-03,-4.050000e-03,0.1470,0.2760,-0.1470,8.87100,0.12800,-0.12800,1.0096e+03,2.740e+01,-2.740e+01,4.00,6.000e-01,-7.900e-01,484.0,,,12.94,5.54,-5.27,37.50,3,q1_q17_dr25_tce,6035.00,120.00,-120.00,4.220,0.168,-0.112,1.2570,0.1870,-0.2500,294.023010,45.853081,15.237
9347899,K00935.04,,CANDIDATE,CANDIDATE,0.9750,0,0,0,0,9.617314260,3.3500000e-05,-3.3500000e-05,142.4747900,2.840000e-03,-2.840000e-03,0.3310,0.0810,-0.3310,3.86920,0.07720,-0.07720,2.3400e+02,1.360e+01,-1.360e+01,1.94,2.900e-01,-3.800e-01,1010.0,,,246.13,105.29,-100.36,18.20,4,q1_q17_dr25_tce,6035.00,120.00,-120.00,4.220,0.168,-0.112,1.2570,0.1870,-0.2500,294.023010,45.853081,15.237
9388479,K00936.01,Kepler-732 b,CONFIRMED,CANDIDATE,0.9530,0,0,0,0,9.467821474,6.1290000e-06,-6.1290000e-06,178.4158420,5.170000e-04,-5.170000e-04,0.0810,0.2610,-0.0810,2.43270,0.02210,-0.02210,2.2370e+03,1.980e+01,-1.980e+01,2.13,1.900e-01,-2.500e-01,407.0,,,6.47,1.81,-1.94,124.70,1,q1_q17_dr25_tce,3582.00,71.00,-89.00,4.807,0.050,-0.045,0.4580,0.0400,-0.0550,283.732030,45.958771,15.073
9388479,K00936.02,Kepler-732 c,CONFIRMED,CANDIDATE,0.7040,0,0,0,0,0.893040969,4.6100000e-07,-4.6100000e-07,134.5403420,4.180000e-04,-4.180000e-04,0.0090,0.3980,-0.0090,1.09810,0.01590,-0.01590,7.4170e+02,1.020e+01,-1.020e+01,1.24,1.000e-01,-1.500e-01,893.0,,,151.14,42.14,-45.33,87.80,2,q1_q17_dr25_tce,3582.00,71.00,-89.00,4.807,0.050,-0.045,0.4580,0.0400,-0.0550,283.732030,45.958771,15.073
11359879,K00128.01,Kepler-15 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,4.942783419,2.4700000e-07,-2.4700000e-07,136.3294353,4.070000e-05,-4.070000e-05,0.5660,0.0090,-0.0090,3.25346,0.00605,-0.00605,1.1145e+04,6.700e+00,-6.700e+00,10.62,1.440e+00,-7.300e-01,1008.0,,,244.42,94.02,-48.62,2040.70,1,q1_q17_dr25_tce,5514.00,98.00,-109.00,4.459,0.051,-0.110,0.9780,0.1330,-0.0670,296.200590,49.140121,13.758
9406990,K00937.01,Kepler-733 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.834267310,5.3580000e-05,-5.3580000e-05,176.5856900,2.100000e-03,-2.100000e-03,0.2560,0.1660,-0.2560,4.04540,0.06940,-0.06940,9.8840e+02,2.500e+01,-2.500e+01,2.74,6.900e-01,-2.200e-01,595.0,,,29.62,22.56,-7.35,45.10,1,q1_q17_dr25_tce,5537.00,166.00,-166.00,4.549,0.030,-0.170,0.8800,0.2210,-0.0690,293.018280,45.914688,15.412
9415172,K00938.01,Kepler-255 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.946023570,2.0700000e-05,-2.0700000e-05,171.7019200,1.650000e-03,-1.650000e-03,0.0350,0.4000,-0.0350,3.38620,0.05570,-0.05570,9.9450e+02,2.050e+01,-2.050e+01,3.12,4.400e-01,-4.300e-01,807.0,,,100.34,37.85,-30.34,51.00,1,q1_q17_dr25_tce,5344.00,80.00,-80.00,4.365,0.132,-0.096,1.0130,0.1410,-0.1410,296.064240,45.976841,15.596
9415172,K00938.02,Kepler-255 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,1.045621950,2.7170000e-06,-2.7170000e-06,133.9191200,2.250000e-03,-2.250000e-03,0.0370,0.4250,-0.0370,1.89550,0.07250,-0.07250,2.1300e+02,9.700e+00,-9.700e+00,1.45,2.000e-01,-2.000e-01,1710.0,,,2031.84,766.47,-614.41,25.30,2,q1_q17_dr25_tce,5344.00,80.00,-80.00,4.365,0.132,-0.096,1.0130,0.1410,-0.1410,296.064240,45.976841,15.596
9415172,K00938.03,Kepler-255 b,CONFIRMED,CANDIDATE,0.9490,0,0,0,0,5.714623960,3.2500000e-05,-3.2500000e-05,132.6386600,4.320000e-03,-4.320000e-03,0.5030,0.4480,-0.2940,2.33600,0.12400,-0.12400,2.9780e+02,1.980e+01,-1.980e+01,1.78,2.400e-01,-2.500e-01,971.0,,,210.16,79.27,-63.55,16.70,3,q1_q17_dr25_tce,5344.00,80.00,-80.00,4.365,0.132,-0.096,1.0130,0.1410,-0.1410,296.064240,45.976841,15.596
3231341,K01102.02,Kepler-24 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.145159810,4.3800000e-05,-4.3800000e-05,140.5681100,4.190000e-03,-4.190000e-03,0.9650,0.0180,-0.5210,5.07300,0.51300,-0.51300,4.4680e+02,1.740e+01,-1.740e+01,3.43,5.000e-01,-7.000e-01,1050.0,,,287.91,122.25,-117.46,32.20,2,q1_q17_dr25_tce,5896.00,117.00,-105.00,4.197,0.195,-0.105,1.2400,0.1830,-0.2510,290.413270,38.343750,14.925
3231341,K01102.03,Kepler-24 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.998527900,1.7990000e-04,-1.7990000e-04,144.7415700,7.460000e-03,-7.460000e-03,1.3000,73.1700,-6.9380,4.52900,0.33300,-0.33300,4.3070e+02,2.900e+01,-2.900e+01,43.17,6.370e+00,-8.740e+00,792.0,,,93.03,39.50,-37.96,16.90,3,q1_q17_dr25_tce,5896.00,117.00,-105.00,4.197,0.195,-0.105,1.2400,0.1830,-0.2510,290.413270,38.343750,14.925
3231341,K01102.04,Kepler-24 d,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,4.244390490,2.7170000e-05,-2.7170000e-05,137.0664300,5.460000e-03,-5.460000e-03,0.9490,0.0000,-0.7110,3.28200,0.13500,-0.13500,1.7400e+02,1.270e+01,-1.270e+01,2.07,3.000e-01,-4.200e-01,1305.0,,,686.99,291.72,-280.28,15.10,5,q1_q17_dr25_tce,5896.00,117.00,-105.00,4.197,0.195,-0.105,1.2400,0.1830,-0.2510,290.413270,38.343750,14.925
2860866,K01103.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,90.124050700,4.4330000e-04,-4.4330000e-04,356.2341500,3.200000e-03,-3.200000e-03,0.6980,0.0790,-0.4150,11.64900,0.28000,-0.28000,3.0203e+03,5.750e+01,-5.750e+01,7.12,2.410e+00,-8.000e-01,485.0,,,13.09,13.03,-4.26,57.90,1,q1_q17_dr25_tce,6520.00,180.00,-248.00,4.375,0.056,-0.224,1.2150,0.4100,-0.1370,293.223910,38.033581,14.960
7626506,K00150.02,Kepler-112 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,28.574269200,4.0600000e-05,-4.0600000e-05,143.8315000,1.130000e-03,-1.130000e-03,0.0680,0.3280,-0.0680,4.94270,0.04030,-0.04030,8.2490e+02,9.200e+00,-9.200e+00,2.32,1.900e-01,-2.000e-01,538.0,,,19.83,5.49,-4.56,97.10,2,q1_q17_dr25_tce,5551.00,111.00,-111.00,4.508,0.077,-0.063,0.8120,0.0700,-0.0700,296.981020,43.209751,13.771
10460629,K01168.01,,CANDIDATE,CANDIDATE,,0,0,0,0,856.672115000,9.5910000e-03,-9.5910000e-03,228.4498800,7.270000e-03,-7.270000e-03,0.1158,0.2441,-0.1157,23.14400,0.28700,-0.28700,8.5810e+02,2.770e+01,-2.770e+01,3.87,1.940e+00,-7.500e-01,242.0,,,0.81,1.22,-0.35,39.20,,,6449.00,163.00,-210.00,4.232,0.163,-0.270,1.3090,0.6560,-0.2540,287.586790,47.600021,13.997
10319385,K01169.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.689210173,4.5000000e-07,-4.5000000e-07,133.2858400,5.200000e-04,-5.200000e-04,0.1540,0.2710,-0.1540,1.61690,0.01790,-0.01790,1.9500e+02,2.400e+00,-2.400e+00,1.32,1.900e-01,-6.000e-02,1943.0,,,3362.71,1364.69,-528.86,93.40,1,q1_q17_dr25_tce,5630.00,100.00,-122.00,4.505,0.023,-0.128,0.9540,0.1380,-0.0390,281.551180,47.469959,13.248
10482160,K01170.01,Kepler-1739 b,CONFIRMED,CANDIDATE,0.9650,0,0,0,0,7.343739640,1.1340000e-05,-1.1340000e-05,137.2987400,1.280000e-03,-1.280000e-03,0.1850,0.2690,-0.1850,1.17840,0.04660,-0.04660,5.7440e+02,2.180e+01,-2.180e+01,1.84,4.000e-01,-1.400e-01,839.0,,,117.50,77.15,-27.07,32.20,1,q1_q17_dr25_tce,5757.00,155.00,-155.00,4.597,0.036,-0.144,0.7620,0.1680,-0.0560,296.232150,47.678959,14.657
11502218,K00970.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,3.988602100,8.0340000e-06,-8.0340000e-06,171.0185200,1.590000e-03,-1.590000e-03,0.0600,0.3640,-0.0600,1.73760,0.05880,-0.05880,6.7350e+02,2.180e+01,-2.180e+01,34.39,4.710e+00,-1.099e+01,3145.0,,,23135.72,8030.46,-13457.76,37.10,1,q1_q17_dr25_tce,4813.00,50.00,-121.00,2.472,0.156,-0.117,13.6520,1.8690,-4.3610,289.093230,49.424484,6.974
11180361,K00971.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,0.533059312,,,171.2274419,,,1.2630,,,1.86210,,,1.4958e+03,,,133.56,2.598e+01,-7.791e+01,5862.0,,,277887.70,170694.09,-236607.72,179.60,1,q1_q17_dr25_tce,8523.00,267.00,-326.00,3.559,0.639,-0.071,4.0510,0.7880,-2.3630,286.019200,48.866741,7.748
8559644,K00139.01,Kepler-111 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,224.778935500,2.5690000e-04,-2.5690000e-04,142.0953380,9.210000e-04,-9.210000e-04,0.6520,0.0320,-0.0570,11.18990,0.09160,-0.09160,3.4875e+03,1.580e+01,-1.580e+01,7.67,1.330e+00,-1.200e+00,333.0,,,2.92,1.36,-1.02,235.70,1,q1_q17_dr25_tce,5873.00,93.00,-129.00,4.293,0.120,-0.120,1.2350,0.2130,-0.1940,291.653170,44.688271,13.492
3240158,K01106.01,Kepler-769 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.426081230,1.8800000e-05,-1.8800000e-05,139.9003900,2.050000e-03,-2.050000e-03,0.0970,0.3430,-0.0970,3.63790,0.06720,-0.06720,4.4330e+02,1.260e+01,-1.260e+01,2.47,3.900e-01,-2.300e-01,1037.0,,,273.78,110.12,-60.87,37.50,1,q1_q17_dr25_tce,6049.00,72.00,-91.00,4.353,0.076,-0.114,1.1760,0.1840,-0.1070,292.713100,38.358212,14.818
3240158,K01106.02,Kepler-769 c,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,15.986893200,2.8280000e-04,-2.8280000e-04,137.5964000,1.520000e-02,-1.520000e-02,0.5330,0.0180,-0.4720,4.15800,0.53800,-0.53800,1.7850e+02,1.830e+01,-1.830e+01,1.62,2.500e-01,-1.500e-01,803.0,,,98.51,39.62,-21.90,10.90,2,q1_q17_dr25_tce,6049.00,72.00,-91.00,4.353,0.076,-0.114,1.1760,0.1840,-0.1070,292.713100,38.358212,14.818
3218908,K01108.01,Kepler-770 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.925372460,5.2310000e-05,-5.2310000e-05,149.4955800,2.220000e-03,-2.220000e-03,0.8060,0.0250,-0.5560,3.98350,0.06830,-0.06830,6.4090e+02,1.650e+01,-1.650e+01,13.92,2.000e+00,-4.660e+00,1171.0,,,443.58,159.79,-265.44,41.00,1,q1_q17_dr25_tce,4941.00,49.00,-118.00,3.317,0.210,-0.105,4.8850,0.7010,-1.6360,286.490420,38.374908,14.604
10287723,K01174.01,,CANDIDATE,CANDIDATE,,0,0,0,0,129995.778400000,0.0000000e+00,0.0000000e+00,393.5996200,3.050000e-03,-3.050000e-03,0.7127,0.1831,-0.1239,9.40800,0.19800,-0.19800,1.4749e+03,4.680e+01,-4.680e+01,2.99,1.600e-01,-2.100e-01,25.0,,,0.00,0.00,0.00,35.70,,,4500.00,153.00,-119.00,4.572,0.042,-0.028,0.7260,0.0390,-0.0520,296.821620,47.354031,13.447
10350571,K01175.01,Kepler-784 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,31.592580900,4.3710000e-04,-4.3710000e-04,142.9649000,1.200000e-02,-1.200000e-02,0.2830,0.1440,-0.2830,13.56600,0.36700,-0.36700,1.4510e+02,6.100e+00,-6.100e+00,1.78,2.800e-01,-4.100e-01,688.0,,,53.09,23.51,-23.96,25.50,2,q1_q17_dr25_tce,5676.00,115.00,-104.00,4.100,0.203,-0.087,1.4870,0.2290,-0.3440,295.920650,47.448608,13.290
10350571,K01175.02,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0,17.157236000,1.8620000e-04,-1.8620000e-04,133.6895100,8.990000e-03,-8.990000e-03,0.2380,0.2180,-0.2380,11.28400,0.24800,-0.24800,1.1040e+02,5.000e+00,-5.000e+00,1.55,2.400e-01,-3.600e-01,844.0,,,119.87,53.10,-54.09,23.60,1,q1_q17_dr25_tce,5676.00,115.00,-104.00,4.100,0.203,-0.087,1.4870,0.2290,-0.3440,295.920650,47.448608,13.290
3749365,K01176.01,Kepler-785 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,1.973760850,9.9000000e-08,-9.9000000e-08,178.6894194,4.010000e-05,-4.010000e-05,0.3370,0.2250,-0.1650,1.82542,0.00776,-0.00776,3.0222e+04,3.130e+01,-3.130e+01,8.78,1.430e+00,-2.130e+00,753.0,,,76.10,62.11,-44.33,1252.50,1,q1_q17_dr25_tce,3807.00,291.00,-291.00,4.762,0.120,-0.080,0.5030,0.0820,-0.1220,292.068300,38.842270,15.715
